date,actual_target,prediction,prediction_correct,actual_return_pct,strategy_return_pct,strategy_return_after_costs_pct,reasoning_balance_before,reasoning_balance_after,buy_hold_balance_before,buy_hold_balance_after
2025-06-30,-1,1,False,-5.047175907974665,-5.047175907974665,-5.047175907974665,20705.723888628116,19660.66958094952,8535.024820739118,8104.247104247115
2025-07-01,1,1,True,3.6071598720478937,3.6071598720478937,3.6071598720478937,19660.66958094952,20369.86136464946,8104.247104247115,8396.580253723121
2025-07-02,1,1,True,0.1116731261906478,0.1116731261906478,0.1116731261906478,20369.86136464946,20392.609025636066,8396.580253723121,8405.95697738556
2025-07-03,-1,1,False,-3.0446194225721923,-3.0446194225721923,-3.0446194225721923,20392.609025636066,19771.73169047234,8405.95697738556,8150.027578599017
2025-07-04,-1,1,False,-0.081212777476991,-0.081212777476991,-0.081212777476991,19771.73169047234,19755.67451801121,8150.027578599017,8143.408714837296
2025-07-05,1,1,True,2.865077214846945,2.865077214846945,2.865077214846945,19755.67451801121,20321.689847266072,8143.408714837296,8376.72366243796
2025-07-06,-1,1,False,-1.9753736748534974,-1.9753736748534974,-1.9753736748534974,20321.689847266072,19920.2605357378,8376.72366243796,8211.252068394937
2025-07-07,1,1,True,1.9748774098206523,1.9748774098206523,1.9748774098206523,19920.2605357378,20313.661261035504,8211.252068394937,8373.4142305571
2025-07-08,1,1,True,3.6031881957710343,3.6031881957710343,3.6031881957710343,20313.661261035504,21045.60070572205,8373.4142305571,8675.124103695545
2025-07-09,1,1,True,4.3107833163784415,4.3107833163784415,4.3107833163784415,21045.60070572205,21952.830949775936,8675.124103695545,9049.089906232777
2025-07-10,-1,1,False,-0.719249055223703,-0.719249055223703,-0.719249055223703,21952.830949775936,21794.935420574817,9049.089906232777,8984.004412575854
2025-07-11,-1,1,False,-1.3506876227897813,-1.3506876227897813,-1.3506876227897813,21794.935420574817,21500.553925454085,8984.004412575854,8862.658576944305
2025-07-12,1,1,True,0.3174010455563758,0.3174010455563758,0.3174010455563758,21500.553925454085,21568.79690841389,8862.658576944305,8890.788747931618
2025-07-13,1,1,True,0.6762206092189471,0.6762206092189471,0.6762206092189471,21568.79690841389,21714.649558269164,8890.788747931618,8950.91009376725
2025-07-14,1,1,True,1.0290855311806624,1.0290855311806624,1.0290855311806624,21714.649558269164,21938.1118750199,8950.91009376725,9043.022614451198
2025-07-15,1,1,True,5.953034461726148,5.953034461726148,5.953034461726148,21938.1118750199,23244.095235191868,9043.022614451198,9581.356867071167
2025-07-16,1,1,True,1.197397962120772,1.197397962120772,1.197397962120772,23244.095235191868,23522.419557851466,9581.356867071167,9696.083838940995
2025-07-17,1,1,True,0.9044883099152525,0.9044883099152525,0.9044883099152525,23522.419557851466,23735.17709296145,9696.083838940995,9783.783783783798
2025-07-18,-1,1,False,-0.1747660390122862,-0.1747660390122862,-0.1747660390122862,23735.17709296145,23693.69606410353,9783.783783783798,9766.685052399353
2025-07-19,1,1,True,2.5300728525442073,2.5300728525442073,2.5300728525442073,23693.69606410353,24293.16383598575,9766.685052399353,10013.789299503602
2025-07-20,1,1,True,7.953731754337645,7.953731754337645,7.953731754337645,24293.16383598575,26225.37692214182,10013.789299503602,10810.259238830686
2025-07-21,1,1,True,4.954334404816563,4.954334404816563,4.954334404816563,26225.37692214182,27524.669793788315,10810.259238830686,11345.835631549935
2025-07-22,-1,1,False,-7.856101118133207,-7.856101118133207,-7.856101118133207,27524.669793788315,25362.303902356038,11345.835631549935,10454.495311638184
2025-07-23,-1,1,False,-3.656220322886982,-3.656220322886982,-3.656220322886982,25362.303902356038,24435.002192725737,10454.495311638184,10072.255929398802
2025-07-24,1,-1,False,2.2835551174634316,-2.2835551174634316,-2.2835551174634316,24435.002192725737,23877.015449701445,10072.255929398802,10302.261445118602
2025-07-25,-1,1,False,-1.0011778563015383,-1.0011778563015383,-1.0011778563015383,23877.015449701445,23637.964058273337,10302.261445118602,10199.117484831784
2025-07-26,1,-1,False,2.06586988264561,-2.06586988264561,-2.06586988264561,23637.964058273337,23149.634477922875,10199.117484831784,10409.817981246566
2025-07-27,-1,1,False,-3.279817729030887,-3.279817729030887,-3.279817729030887,23149.634477922875,22390.368662110115,10409.817981246566,10068.394925537796
2025-07-28,-1,-1,True,-0.6573901610605781,0.6573901610605781,0.6573901610605781,22390.368662110115,22537.560742720016,10068.394925537796,10002.206287920588
2025-07-29,-1,-1,True,-2.012793647292377,2.012793647292377,2.012793647292377,22537.560742720016,22991.19533360414,10002.206287920588,9800.882515168243
2025-07-30,-1,-1,True,-6.162417693736277,6.162417693736277,6.162417693736277,22991.19533360414,24408.00882284363,9800.882515168243,9196.911196911211
